Product Name,brand,Discount price,discount_pct(%),Stars,Rating,Reviews,ram_gb,storage_gb,storage_type,processor_brand,processor_tier,processor_generation,is_gaming,premium_brand
ASUS TUF Gaming A15 (2024) AMD Ryzen 9 Octa Core 8945H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics...,ASUS,142990.0,16.86,0.0,0.0,0.0,16.0,1024.0,SSD,AMD,Ultra,0,1,0
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,MSI,124990.0,10.72,0.0,0.0,0.0,16.0,1024.0,SSD,Intel,High,14,0,1
Lenovo IdeaPad Slim 5 WUXGA OLED Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14...,Lenovo,68989.0,27.07,3.5,6.0,0.0,16.0,512.0,SSD,Intel,Mid,13,0,0
MSI Prestige 16 AI Studio Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics) Pre...,MSI,189990.0,10.8,0.0,0.0,0.0,32.0,1024.0,SSD,Intel,Ultra,0,0,1
HP ENVY AMD Ryzen 7 Octa Core 8840HS - (16 GB/512 GB SSD/Windows 11 Home) 14-fa0052AU Thin and Light L...,HP,94490.0,14.4,0.0,0.0,0.0,16.0,512.0,SSD,AMD,High,0,0,0
HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop,HP,25499.0,27.58,3.8,295.0,21.0,8.0,512.0,SSD,AMD,Entry,0,0,0
Lenovo V15 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) V15 G2 ALC Thin and ...,Lenovo,34800.0,49.95,4.2,1305.0,125.0,8.0,512.0,SSD,AMD,Mid,0,0,0
Lenovo IdeaPad Slim 3 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 14AMN8 Thin and ...,Lenovo,32990.0,37.86,0.0,0.0,0.0,8.0,512.0,SSD,AMD,Entry,0,0,0
HP Pavilion Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3036TU Thin and Light...,HP,89999.0,12.54,4.3,215.0,19.0,16.0,1024.0,SSD,Intel,High,13,0,0
MSI Claw Intel Core Ultra 5 135H - (16 GB/512 GB SSD/Windows 11 Home) Claw A1M-219IN Handheld Gaming P...,MSI,64990.0,26.97,0.0,0.0,0.0,16.0,512.0,SSD,Intel,Ultra,0,1,1
ASUS ROG Zephyrus G14 OLED (2024) AMD Ryzen 9 Octa Core 8945HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB ...,ASUS,174990.0,8.85,0.0,0.0,0.0,16.0,1024.0,SSD,AMD,Ultra,0,1,0
ASUS Chromebook (2024) Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-N...,ASUS,15990.0,51.53,3.8,1602.0,144.0,4.0,64.0,EMMC,Intel,Entry,0,0,0
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,54990.0,38.89,3.9,7.0,1.0,16.0,512.0,SSD,Intel,Mid,12,0,1
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,MSI,67990.0,19.05,0.0,0.0,0.0,8.0,1024.0,SSD,Intel,High,12,0,1
AXL Intel Celeron Dual Core 9th Gen - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Lapto...,AXL,17990.0,47.07,3.8,43.0,4.0,4.0,256.0,SSD,Intel,Entry,9,0,0
Lenovo THINKBOOK AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) TB 15 Thin and Light...,Lenovo,52990.0,47.01,4.1,68.0,3.0,16.0,512.0,SSD,AMD,High,0,0,0
Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) 14IGL7 Thin and Light...,Lenovo,20990.0,36.76,4.1,2580.0,228.0,4.0,256.0,SSD,Intel,Entry,0,0,0
HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5007TU Thin and Light Laptop,HP,46990.0,24.44,4.2,93.0,6.0,8.0,512.0,SSD,Intel,Mid,12,0,0
ASUS TUF Gaming A15 (2024) AMD Ryzen 9 Octa Core 8945H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics...,ASUS,142990.0,16.86,0.0,0.0,0.0,16.0,1024.0,SSD,AMD,Ultra,0,1,0
HP ENVY AMD Ryzen 5 Hexa Core 8640HS - (16 GB/512 GB SSD/Windows 11 Home) 14-fa0038AU Thin and Light L...,HP,84490.0,14.78,2.3,3.0,0.0,16.0,512.0,SSD,AMD,Mid,0,0,0
Lenovo IdeaPad AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 Thin and Light ...,Lenovo,58990.0,29.68,0.0,0.0,0.0,16.0,512.0,SSD,AMD,Mid,0,0,0
Lenovo V15 AMD Ryzen 5 Quad Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) V15 Business Laptop,Lenovo,34990.0,54.56,4.4,21.0,1.0,8.0,512.0,SSD,AMD,Mid,0,0,0
MSI Prestige 16 AI Studio Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics) Pre...,MSI,189990.0,10.8,0.0,0.0,0.0,32.0,1024.0,SSD,Intel,Ultra,0,0,1
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,MSI,124990.0,10.72,0.0,0.0,0.0,16.0,1024.0,SSD,Intel,High,14,0,1
Lenovo LOQ (2024) AMD Ryzen 5 Quad Core 7235HS - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,Lenovo,63990.0,27.28,4.2,37.0,2.0,12.0,512.0,SSD,AMD,Mid,0,0,0
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,Lenovo,109990.0,21.04,4.0,4.0,1.0,24.0,512.0,SSD,Intel,High,13,0,0
Lenovo ThinkBook 15 G3 (2024) AMD Ryzen 3 Hexa Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) Thinkboo...,Lenovo,32990.0,53.31,4.2,30.0,4.0,8.0,512.0,SSD,AMD,Entry,0,0,0
MSI Claw Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) Claw A1M-218IN Handheld Gaming P...,MSI,71990.0,25.78,0.0,0.0,0.0,16.0,512.0,SSD,Intel,Ultra,0,1,1
MSI Prestige 14 AI Evo Intel Core Ultra 5 1st Gen 125H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 14 ...,MSI,89990.0,40.0,0.0,0.0,0.0,16.0,1024.0,SSD,Intel,Ultra,0,0,1
Lenovo AMD Ryzen 3 Quad Core 7330 U - (8 GB/512 GB SSD/DOS) Thinkbook 15 Business Laptop,Lenovo,29999.0,49.92,3.3,11.0,0.0,8.0,512.0,SSD,AMD,Entry,0,0,0
HP Pavilion Intel Core Ultra 5 125U - (16 GB/512 GB SSD/Windows 11 Home) 16-af0015TU Thin and Light La...,HP,78990.0,11.6,5.0,3.0,0.0,16.0,512.0,SSD,Intel,Ultra,0,0,0
Lenovo LOQ AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Lenovo,99990.0,29.13,0.0,0.0,0.0,16.0,512.0,SSD,AMD,High,0,0,0
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 La...,DELL,36470.0,40.39,4.2,1805.0,143.0,8.0,512.0,SSD,Intel,Entry,12,0,0
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS2IN / NP750XGK-...,SAMSUNG,72990.0,20.65,4.2,61.0,7.0,16.0,512.0,SSD,Intel,Other,0,0,0
DELL Inspiron Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5430 Thin and ...,DELL,55990.0,33.67,3.8,86.0,11.0,8.0,512.0,SSD,Intel,Mid,13,0,0
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO Busine...,MSI,54990.0,21.43,0.0,0.0,0.0,16.0,512.0,SSD,Intel,High,12,0,1
Lenovo LOQ (2024) AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Gra...,Lenovo,83990.0,37.22,4.1,201.0,21.0,16.0,512.0,SSD,AMD,High,0,0,0
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,HP,36990.0,27.85,4.2,3102.0,221.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,Lenovo,35990.0,34.67,4.2,4238.0,411.0,8.0,512.0,SSD,AMD,Mid,0,0,0
HP Pavilion x360 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0183TU Thin and...,HP,54990.0,16.2,4.6,18.0,1.0,8.0,512.0,SSD,Intel,Entry,12,0,0
ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ541WS T...,ASUS,43990.0,38.03,5.0,7.0,0.0,16.0,512.0,SSD,AMD,Mid,0,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,27490.0,31.26,5.0,3.0,0.0,8.0,256.0,SSD,Intel,Entry,12,0,0
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,54990.0,38.89,3.9,7.0,1.0,16.0,512.0,SSD,Intel,Mid,12,0,1
Thomson Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) IN-N15V2C Thin and Light Lap...,Thomson,16990.0,34.63,2.0,3.0,1.0,4.0,128.0,SSD,Intel,Entry,0,0,0
DELL Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapto...,DELL,49990.0,16.02,0.0,0.0,0.0,8.0,512.0,SSD,Intel,Mid,13,0,0
DELL Vostro Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Lig...,DELL,38499.0,44.68,3.4,17.0,1.0,8.0,512.0,SSD,Intel,Entry,11,0,0
MSI Modern 14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Busine...,MSI,51990.0,14.76,0.0,0.0,0.0,16.0,512.0,SSD,Intel,High,12,0,1
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,MSI,51990.0,23.53,4.2,112.0,15.0,8.0,512.0,SSD,Intel,Mid,12,0,1
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,Thomson,43770.0,37.46,4.7,3.0,1.0,16.0,512.0,SSD,Intel,High,12,0,0
Lenovo Ideapad 330 Intel Core i5 8th Gen 8250U - (8 GB/1 TB HDD/DOS/2 GB Graphics) 330-15IKB Laptop,Lenovo,32927.0,37.7,4.2,7038.0,969.0,8.0,1024.0,HDD,Intel,Mid,8,0,0
DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Light Lapto...,DELL,34490.0,34.92,3.7,47.0,1.0,8.0,512.0,SSD,Intel,Entry,12,0,0
HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,HP,42990.0,18.46,4.2,5540.0,485.0,16.0,512.0,SSD,Intel,Entry,12,0,0
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,MSI,67990.0,19.05,0.0,0.0,0.0,8.0,1024.0,SSD,Intel,High,12,0,1
DELL Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light La...,DELL,58990.0,19.37,4.1,149.0,4.0,16.0,512.0,SSD,Intel,Mid,13,0,0
Infinix Zero Book Ultra AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) ZL514 Thin ...,Infinix,59990.0,25.0,3.8,4.0,2.0,16.0,512.0,SSD,Intel,Ultra,0,0,0
Lenovo V15 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light Laptop,Lenovo,34990.0,49.67,3.8,77.0,7.0,8.0,512.0,SSD,AMD,Mid,0,0,0
ASUS Vivobook 15 OLED (2023) Intel H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows ...,ASUS,68990.0,25.81,4.2,5.0,0.0,16.0,512.0,SSD,Intel,Other,0,0,0
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,Lenovo,53390.0,23.61,3.8,53.0,5.0,16.0,512.0,SSD,Intel,Mid,12,0,0
HP (15s-fq5007TU) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5327TU Thin a...,HP,38990.0,23.75,4.2,5540.0,485.0,8.0,512.0,SSD,Intel,Entry,12,0,0
ASUS Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X1400EA-EK323WS Thin and Light ...,ASUS,30990.0,36.74,4.3,3434.0,263.0,8.0,512.0,SSD,Intel,Entry,11,0,0
MSI Modern 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-218IN Thi...,MSI,49990.0,19.36,4.5,18.0,3.0,16.0,512.0,SSD,AMD,High,0,0,1
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,Lenovo,35990.0,34.67,4.2,4238.0,411.0,8.0,512.0,SSD,AMD,Mid,0,0,0
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,HP,36990.0,27.85,4.2,3102.0,221.0,8.0,512.0,SSD,Intel,Entry,12,0,0
DELL Latitude 14 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Ubuntu) 3420 Business Laptop,DELL,45410.0,49.35,3.8,61.0,3.0,16.0,512.0,SSD,Intel,Mid,11,0,0
Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 15IRU8 Thin and...,Lenovo,39800.0,38.48,4.2,70.0,8.0,8.0,512.0,SSD,Intel,Entry,13,0,0
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,Acer,33990.0,40.36,3.9,204.0,19.0,8.0,512.0,SSD,AMD,Mid,0,0,0
Lenovo IdeaPad Slim 5 (2024) Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8...,Lenovo,77890.0,36.05,4.1,107.0,12.0,16.0,512.0,SSD,Intel,High,13,0,0
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,54990.0,38.89,3.9,7.0,1.0,16.0,512.0,SSD,Intel,Mid,12,0,1
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,27490.0,31.26,5.0,3.0,0.0,8.0,256.0,SSD,Intel,Entry,12,0,0
realme Book(Slim) Intel Evo Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) RMNB1002...,realme,47999.0,31.43,4.3,7975.0,1042.0,8.0,512.0,SSD,Intel,Mid,11,0,0
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,MSI,51990.0,23.53,4.2,112.0,15.0,8.0,512.0,SSD,Intel,Mid,12,0,1
HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,HP,42990.0,18.46,4.2,5540.0,485.0,16.0,512.0,SSD,Intel,Entry,12,0,0
HP Pavilion Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2015TU Thin and Light...,HP,78990.0,15.3,4.2,225.0,16.0,16.0,1024.0,SSD,Intel,High,12,0,0
HP Victus Gaming AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,HP,53990.0,25.59,4.1,653.0,53.0,16.0,512.0,SSD,AMD,Mid,0,1,0
HP AMD Ryzen 5 Quad Core - (8 GB/512 GB SSD/DOS) 247 G8 Thin and Light Laptop,HP,30999.0,38.32,3.9,7.0,0.0,8.0,512.0,SSD,AMD,Mid,0,0,0
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 3000 T...,DELL,49490.0,29.79,4.0,105.0,12.0,8.0,512.0,SSD,Intel,Mid,11,0,0
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,Thomson,43770.0,37.46,4.7,3.0,1.0,16.0,512.0,SSD,Intel,High,12,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,28129.0,37.48,5.0,3.0,0.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo V15 AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) V15 G2 ALC Thin and Light L...,Lenovo,29490.0,46.38,4.1,598.0,45.0,8.0,512.0,SSD,AMD,Entry,0,0,0
Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 2 in 1 L...,Lenovo,59990.0,35.63,4.1,60.0,5.0,16.0,512.0,SSD,AMD,Mid,0,0,0
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,MSI,67990.0,19.05,0.0,0.0,0.0,8.0,1024.0,SSD,Intel,High,12,0,1
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,Lenovo,53390.0,23.61,3.8,53.0,5.0,16.0,512.0,SSD,Intel,Mid,12,0,0
Lenovo IdeaPad Gaming 3 (2024) Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB ...,Lenovo,67990.0,28.2,4.4,486.0,58.0,16.0,512.0,SSD,Intel,Mid,12,1,0
ZEBRONICS Thin and Light Laptop Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) ZEB-NB...,ZEBRONICS,43990.0,46.35,3.9,218.0,17.0,16.0,1024.0,SSD,Intel,High,12,0,0
Colorful P15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,Colorful,84990.0,29.17,4.3,43.0,11.0,16.0,512.0,SSD,Intel,High,12,0,0
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,HP,36990.0,27.85,4.2,3102.0,221.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,Lenovo,35990.0,34.67,4.2,4238.0,411.0,8.0,512.0,SSD,AMD,Mid,0,0,0
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,HP,89990.0,21.01,3.9,16.0,1.0,16.0,512.0,SSD,Intel,High,12,0,0
ASUS Zenbook 14 OLED (2024) Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ962W...,ASUS,144990.0,15.21,0.0,0.0,0.0,32.0,1024.0,SSD,Intel,Ultra,0,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,27490.0,31.26,5.0,3.0,0.0,8.0,256.0,SSD,Intel,Entry,12,0,0
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,54990.0,38.89,3.9,7.0,1.0,16.0,512.0,SSD,Intel,Mid,12,0,1
ASUS X1504ZA Intel Core i3 12th Gen 12th Gen Intel Core i3-1215U - (8 GB/512 GB SSD/Windows 11 Home) X...,ASUS,35000.0,36.35,4.6,14.0,2.0,8.0,512.0,SSD,Intel,Entry,12,0,0
HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,HP,82990.0,13.67,4.4,230.0,18.0,16.0,512.0,SSD,AMD,High,0,0,0
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,HP,53240.0,22.73,4.1,58.0,3.0,16.0,512.0,SSD,AMD,Mid,0,0,0
Acer One14 (2024) Backlit Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) Z8-415 Thi...,Acer,42500.0,19.81,3.7,2378.0,299.0,8.0,512.0,SSD,Intel,Mid,11,0,0
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,MSI,51990.0,23.53,4.2,112.0,15.0,8.0,512.0,SSD,Intel,Mid,12,0,1
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,Thomson,43770.0,37.46,4.7,3.0,1.0,16.0,512.0,SSD,Intel,High,12,0,0
HP Envy x360 Creator Evo Intel Core i5 12th Gen 1230U - (8 GB/512 GB SSD/Windows 11 Home) x360 13-bf00...,HP,79990.0,14.47,4.3,114.0,16.0,8.0,512.0,SSD,Intel,Mid,12,0,0
DELL Vostro Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light La...,DELL,38990.0,29.55,4.2,582.0,58.0,8.0,256.0,SSD,Intel,Entry,11,0,0
HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,HP,42990.0,18.46,4.2,5540.0,485.0,16.0,512.0,SSD,Intel,Entry,12,0,0
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,MSI,67990.0,19.05,0.0,0.0,0.0,8.0,1024.0,SSD,Intel,High,12,0,1
Lenovo IdeaPad Slim 5 2.5K IPS Intel Core i5 13th Gen 13500H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8...,Lenovo,72990.0,32.22,4.1,385.0,48.0,16.0,1024.0,SSD,Intel,Mid,13,0,0
Lenovo V15 G2 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) V15 ITL G2 Laptop,Lenovo,32990.0,44.74,4.2,385.0,23.0,8.0,512.0,SSD,Intel,Entry,11,0,0
HP G9 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/DOS) 841W6PA Thin and Light Laptop,HP,25499.0,36.33,3.8,108.0,12.0,8.0,512.0,SSD,AMD,Entry,0,0,0
HP 15q Intel Core i3 8th Gen 8130U - (4 GB/1 TB HDD/Windows 10 Home) 15q-ds0058TU Thin and Light Lapto...,HP,23543.0,39.0,4.1,772.0,104.0,4.0,1024.0,HDD,Intel,Entry,8,0,0
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,HP,36990.0,27.85,4.2,3102.0,221.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,Lenovo,35990.0,34.67,4.2,4238.0,411.0,8.0,512.0,SSD,AMD,Mid,0,0,0
Lenovo Yoga Slim 7 AI PC WUXGA OLED Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 ...,Lenovo,107990.0,26.48,4.0,5.0,2.0,32.0,1024.0,SSD,Intel,Ultra,0,0,0
DELL Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/DOS) Vostro 3400 Business Laptop,DELL,30999.0,35.58,3.6,169.0,9.0,8.0,512.0,SSD,Intel,Entry,11,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,27490.0,31.26,5.0,3.0,0.0,8.0,256.0,SSD,Intel,Entry,12,0,0
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,54990.0,38.89,3.9,7.0,1.0,16.0,512.0,SSD,Intel,Mid,12,0,1
ASUS Vivobook 14 Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) X1400EA-EK543WS Th...,ASUS,45890.0,24.76,4.3,8333.0,601.0,16.0,512.0,SSD,Intel,Mid,11,0,0
HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 10 Home) 15s- EQ2042AU Thin and Light La...,HP,33894.0,23.78,4.3,301.0,45.0,8.0,512.0,SSD,AMD,Entry,0,0,0
HP Intel Core i5 12th Gen 1235U - (8 GB/1 TB SSD/Windows 11 Home) 15s-fq5331TU Thin and Light Laptop,HP,55400.0,18.8,4.2,2043.0,117.0,8.0,1024.0,SSD,Intel,Mid,12,0,0
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,Thomson,43770.0,37.46,4.7,3.0,1.0,16.0,512.0,SSD,Intel,High,12,0,0
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,MSI,51990.0,23.53,4.2,112.0,15.0,8.0,512.0,SSD,Intel,Mid,12,0,1
